Tag	Latency Normalized	Power
1949	1.0202375598	89.134582
1950	1.0180637166	89.100646
1951	1.015091578	89.039406
1952	1.0139010052	89.010998
1953	1.012228223	88.945645
1954	1.009795309	88.910531
1955	1.0080316179	88.856821
1956	1.0060500075	88.770493
1957	1.0051713553	88.748507
1958	1.0045017163	88.733465
1959	1.004925643	88.757978
1960	1.0044485772	88.740056
1961	1.0033913792	88.706358
1962	0.9978960194	88.616737
1963	0.9931474481	88.554157
1964	0.9911001273	88.538574
1965	0.9882999289	88.56421
1966	0.9859266772	88.580035
1967	0.9833028619	88.588394
1968	0.9813070012	88.613682
1969	0.9804717	88.663667
1970	0.9827056499	88.793647
1971	0.9808360974	88.828596
1972	0.9958592587	89.332247
1973	1.0058361969	89.726522
1974	1.0074446381	89.874044
1975	1.00766311	89.982586
1976	1.011140621	90.162439
1977	1.0203726324	90.432522
1978	1.0213042796	90.548767
1979	1.0233490736	90.657674
1980	1.027933449	90.841601
1981	1.0308476433	90.976582
1982	1.0317583385	91.108342
1983	1.0343334936	91.273743
1984	1.0358298732	91.382716
1985	1.0352481283	91.474334
1986	1.0346650291	91.595692
1987	1.0320802804	91.722338
1988	1.0314176698	91.774376
1989	1.028931981	91.777022
1990	1.0281618676	91.774444
1991	1.0337600623	91.774338
1992	1.0318101923	91.772654
1993	1.0327216566	91.776861
1994	1.0283895505	91.708791
1995	1.0242256246	91.674174
1996	1.0239384872	91.670179
1997	1.018097532	91.642777
1998	1.0126291735	91.599334
1999	1.0104698997	91.575921
2000	1.0081784698	91.570824
2001	1.0008730532	91.513521
2002	0.9984571757	91.52042
2003	0.9938261038	91.519467
2004	0.9904756276	91.523535
2005	0.9891087994	91.504136
2006	0.9891323615	91.532994
2007	0.9866299311	91.528983
2008	0.9866842439	91.574731
2009	0.9769220086	91.489544
2010	0.977266103	91.521412
2011	0.9771165413	91.578246
2012	0.9610103294	91.489961
2013	0.9609836244	91.454563
2014	0.9610242212	91.411316
2015	0.960675624	91.372762
2016	0.9599330735	91.333864
2017	0.9615302562	91.242343
2018	0.9616322746	91.161922
2019	0.9614308013	91.098506
2020	0.95953593	91.038919
2021	0.9610319176	90.981055
2022	0.9597969454	90.933173
2023	0.9584957751	90.890528
2024	0.9570949488	90.858608
2025	0.9553777677	90.862689
2026	0.9586486122	90.759988
2027	0.9613953692	90.669752
2028	0.9642977594	90.598096
2029	0.9669865163	90.518746
2030	0.9701647655	90.483578
2031	0.9724547729	90.423468
2032	0.9734640988	90.400121
2033	0.7583115687	94.62318
2034	0.7617579965	94.547365
2035	0.7649271225	94.470044
2036	0.768608172	94.437473
2037	0.7719031375	94.322829
2038	0.7744977261	94.273019
2039	0.7772793474	94.219537
2040	0.780387357	94.154149
2041	0.7842263073	94.072311
2042	0.7855850897	93.973442
2043	0.7860902895	93.882174
2044	0.7882679713	93.770083
2045	0.7902277018	93.646347
2046	0.7924589867	93.539661
2047	0.795261382	93.469938
2048	0.9995790523	89.375434
2049	1.0002406829	89.288611
2050	1.0017789089	89.24184
2051	1.0030108715	89.219347
2052	1.0045224017	89.204852
2053	1.0060190539	89.205552
2054	1.0071727909	89.259539
2055	1.0103280788	89.339998
2056	1.010650828	89.364837
2057	1.0122941864	89.387254
2058	1.0125258732	89.402596
2059	1.0117759336	89.374337
2060	1.0103111514	89.407078
2061	1.0109177857	89.432292
2062	1.0126763022	89.492189
2063	1.015690557	89.544818
2064	1.0161703183	89.562111
2065	1.0186061572	89.53849
2066	1.0204395748	89.510123
2067	1.0223530683	89.48054
2068	1.0235939253	89.447372
2069	1.0246820284	89.410638
2070	1.0217720465	89.303454
2071	1.0223032492	89.253834
2072	1.0043812365	88.700113
2073	0.9939403598	88.289399
2074	0.9903536664	88.095128
2075	0.9883425409	87.991394
2076	0.9837038392	87.765973
2077	0.975507645	87.453767
2078	0.9724969751	87.276572
2079	0.9698533218	87.155472
2080	0.9662323922	86.966041
2081	0.9645575731	86.83489
2082	0.9615832276	86.662635
2083	0.9577974872	86.52295
2084	0.9573953485	86.430167
2085	0.9566885946	86.364334
2086	0.9526746181	86.242662
2087	0.9494838962	86.105208
2088	0.9475408236	86.055692
2089	0.9476208124	86.00338
2090	0.9490506508	86.079708
2091	0.945501789	86.038174
2092	0.946776337	86.048482
2093	0.9418561583	85.98252
2094	0.9462706724	86.031993
2095	0.9490684774	86.044724
2096	0.9539345787	86.13277
2097	0.9577584621	86.18131
2098	0.9613491189	86.228863
2099	0.9672461438	86.305521
2100	0.9718831767	86.357305
2101	0.9729387623	86.39947
2102	0.9791904885	86.485521
2103	0.9839542481	86.534473
2104	0.9856071379	86.55006
2105	0.9908275788	86.61925
2106	0.9909888967	86.579843
2107	0.9921409621	86.577523
2108	0.9923162062	86.518092
2109	0.9987388425	86.588535
2110	1.0017672426	86.606242
2111	1.0011750458	86.533906
2112	1.0235961517	86.614102
2113	1.0243533609	86.643226
2114	1.0244462761	86.684408
2115	1.0244395857	86.715473
2116	1.024574986	86.759763
2117	1.0245726678	86.884646
2118	1.0275006701	86.959018
2119	1.0317244078	87.024403
2120	1.0340267172	87.040086
2121	1.0347579953	87.057605
2122	1.0352651424	87.10352
2123	1.0342458183	87.14846
2124	1.0365975964	87.185676
2125	1.0370463641	87.208809
2126	1.035618323	87.28931
2127	1.0326817527	87.360156
2128	1.0289344955	87.410927
2129	1.0256256413	87.437938
2130	1.022999065	87.439884
2131	1.0205379	87.39517
2132	1.0174506781	87.401433
2133	1.0158524193	87.421233
2134	1.0181251302	87.362409
2135	1.0189934434	87.343879
2136	1.0206845119	87.30613
2137	1.0206895038	87.33748
2138	1.0204984982	87.307376
2139	1.0198720367	87.27992
2140	1.0200239196	87.273274
2141	1.0201146201	87.266392
2142	1.021041148	87.257849
2143	1.0230977097	87.259963
2144	1.0216155547	87.289429
2145	1.0217502966	87.308689
2146	1.0226458968	87.337178
2147	1.244314326	85.15262
2148	1.0394212191	87.395751
2149	1.0386155981	87.44471
2150	1.0371512773	87.489569
2151	1.0360011254	87.537707
2152	1.0344009874	87.539097
2153	1.0327474313	87.523594
2154	1.032541003	87.430686
2155	1.0293821258	87.340468
2156	1.0289544348	87.31704
2157	1.0269742049	87.257273
2158	1.0267130193	87.216659
2159	1.026470844	87.206474
2160	1.0262060968	87.138489
2161	1.0252331669	87.095336
2162	1.0231142831	87.031804
2163	1.0198023521	86.97263
2164	1.0186931466	86.939805
2165	1.0163205411	86.942185
2166	1.0145620514	86.94014
2167	1.0128499856	86.924384
2168	1.0115334624	86.909711
2169	1.0088279168	86.840138
2170	1.0076768179	86.802966
2171	1.0064967267	86.768696
2172	1.0042216222	86.756642
2173	1.0023418883	86.744263
2174	1.0003689694	86.717103
2175	0.9999935	86.683003
2176	0.9981392605	86.652025
2177	0.9972224446	86.604416
2178	0.9954640849	86.537687
2179	0.9945624783	86.427942
2180	0.9926778838	86.322227
2181	0.9907890471	86.221337
2182	0.9885418526	86.130018
2183	0.9874414319	86.026092
2184	1.0289696545	86.200084
2185	1.0308559231	86.222398
2186	1.0330658109	86.241065
2187	1.0336821005	86.262543
2188	1.0339737939	86.234951
2189	1.0359617727	86.284175
2190	1.0370401354	86.254483
2191	1.0369441601	86.247695
2192	1.0415434806	86.315247
2193	1.0437325686	86.32796
2194	1.0429640796	86.320397
2195	1.0426413825	86.338951
2196	1.0425459981	86.353106
2197	1.0428608419	86.334841
2198	1.043965248	86.356461
2199	1.0418034034	86.349916
2200	1.0411981727	86.343623
2201	1.044714567	86.401306
2202	1.0425396126	86.339604
2203	1.0405528145	86.311208
2204	1.0410791167	86.33075
2205	1.0373413494	86.281222
2206	1.0381483171	86.289125
2207	1.0455585132	86.371168
2208	1.0474691639	86.401504
2209	1.0438393385	86.365679
2210	1.0431442733	86.340656
2211	1.0436677092	86.347227
2212	1.0519703602	86.280528
2213	1.0514211534	86.268369
2214	1.0545093919	86.247518
2215	1.058092823	86.200323
2216	1.0604143693	86.192592
2217	1.0611959422	86.134254
2218	1.0602170132	86.098107
2219	1.0569894817	86.100514
2220	1.2507511673	83.169391
2221	1.2476705601	83.10307
2222	1.2454127298	83.013434
2223	1.2440366584	82.925132
2224	1.2412382158	82.85812
2225	1.2402659151	82.785119
2226	1.2373907945	82.724466
2227	1.2347083938	82.677115
2228	1.2329809457	82.646214
2229	1.2306054025	82.63264
2230	1.2273562991	82.605276
2231	1.2236675038	82.603941
2232	1.2230118236	82.588988
2233	1.2213152486	82.581278
2234	1.2155970215	82.595588
2235	1.2114775382	82.601702
2236	1.2059566419	82.627682
2237	1.2027058476	82.619634
2238	1.1999267445	82.665567
2239	1.1976979646	82.713046
2240	1.1942796988	82.757055
2241	1.1901474241	82.773069
2242	1.1882256934	82.852562
2243	1.1878946409	82.995412
2244	1.1890614079	83.109959
2245	1.1916449009	83.314536
2246	1.1890738972	83.429194
2247	0.9675451493	85.511957
2248	0.967689571	85.622407
2249	0.9671386438	85.715141
2250	0.9694464021	85.82557
2251	0.9713703563	85.898794
2252	0.9719885062	85.931793
2253	0.9740911638	86.031509
2254	0.9752572363	86.141852
2255	0.9819369426	86.390263
2256	0.9866281465	86.54583
2257	0.9887444219	86.653902
2258	0.9897650867	86.71686
2259	0.9983927125	86.91943
2260	1.0073027773	87.197772
2261	1.0115267264	87.30076
2262	1.0152365431	87.421922
2263	1.0180964955	87.50215
2264	1.022027982	87.573261
2265	1.024468622	87.62399
2266	1.0264982394	87.635409
2267	1.0278016492	87.65279
2268	1.0275887015	87.657468
2269	1.0277074643	87.697031
2270	1.0275915613	87.703947
2271	1.0272667411	87.733217
2272	1.0280545815	87.773981
2273	1.0288123617	87.75882
2274	1.0294431905	87.797211
2275	1.029738549	87.817216
2276	1.0302695778	87.868516
2277	1.0291434559	87.86683
2278	1.0299461566	87.937565
2279	1.0305197439	88.008258
2280	1.0334653743	88.112265
2281	1.033990098	88.190502
2282	1.0356929122	88.297432
2283	1.0382819756	88.39938
2284	0.9961099003	88.362284
2285	0.9931488455	88.337682
2286	0.9921454326	88.372993
2287	0.9920549215	88.368668
2288	0.9934638358	88.403868
2289	0.9908194795	88.382942
2290	0.9875943338	88.342455
2291	0.9845428819	88.316708
2292	0.9794767782	88.219072
2293	0.9863808343	88.279075
2294	0.990744138	88.338377
2295	0.992795531	88.367056
2296	0.9909668827	88.317984
2297	0.9898383198	88.341765
2298	0.9870341548	88.300121
2299	0.9885376587	88.321633
2300	0.9869586167	88.27546
2301	0.9928685561	88.286945
2302	0.9931262011	88.294411
2303	0.9951064397	88.304062
2304	0.9945758321	88.290413
2305	0.9956331117	88.307887
2306	0.9979849851	88.314017
2307	0.9905277891	88.240812
2308	0.9915287911	88.231452
2309	0.9890917603	88.183138
2310	0.9869337781	88.155
2311	0.9873107531	88.125024
2312	0.982230348	88.104191
2313	0.9820492044	88.093415
2314	0.9789042065	88.128991
2315	0.9755253295	88.17301
2316	0.9730937549	88.180651
2317	0.9704214726	88.235133
2318	0.9681754673	88.271945
2319	0.9671347075	88.267983
2320	0.7708861732	93.62779
2321	0.7714025641	93.771405
2322	0.7712226743	93.940298
2323	0.7718317929	94.062674
2324	0.7724937382	94.183996
2325	0.7729772562	94.287573
2326	0.7737949192	94.3485
2327	0.7751776239	94.401066
2328	0.9935813403	89.886439
2329	0.9934693465	89.908011
2330	0.9932430092	89.952499
2331	0.993788038	90.021924
2332	0.9937340513	90.062877
2333	0.9936466235	90.129047
2334	0.9935944621	90.17401
2335	0.9935421417	90.223559
2336	0.993431308	90.233997
2337	0.9932107013	90.249215
2338	0.9933308183	90.212503
2339	0.9932914749	90.157624
2340	0.9933134279	90.088971
2341	0.9935143384	90.046903
2342	0.9929298841	89.934905
2343	0.9905927125	89.764085
2344	0.9881732543	89.619139
2345	0.9831963147	89.393767
2346	0.9807966554	89.240203
2347	0.9772283004	89.058766
2348	0.975951855	88.961796
2349	0.9764413189	88.836014
2350	0.975541151	88.704886
2351	0.9732044773	88.599676
2352	0.9724004394	88.519375
2353	0.9702599165	88.398907
2354	0.9678478914	88.319767
2355	0.961153615	88.075796
2356	0.9583312386	87.899485
2357	0.9561894702	87.774123
2358	0.9551894368	87.697654
2359	0.9465713333	87.475885
2360	0.9375807931	87.186311
2361	0.9335697806	87.063151
2362	0.930005644	86.90656
2363	0.9667970473	87.179614
2364	0.9638070765	87.160763
2365	0.9643244939	87.176574
2366	0.9679316579	87.270444
2367	0.9703031838	87.32756
2368	0.9748253387	87.430285
2369	0.9787538237	87.486623
2370	0.9830357923	87.548978
2371	0.9866909776	87.600579
2372	0.9898771859	87.672765
2373	0.9940515953	87.744688
2374	0.998599672	87.818947
2375	1.0022620637	87.866422
2376	1.0064442204	87.924205
2377	1.0098692417	88.009748
2378	1.0135180076	88.030848
2379	1.0130351026	88.033654
2380	1.0152675082	88.084981
2381	1.0161346948	88.121029
2382	1.0163161943	88.092608
2383	1.0202140537	88.129613
2384	1.0243088551	88.116299
2385	1.0266882037	88.159107
2386	1.0271462338	88.146098
2387	1.0296740035	88.167033
2388	1.0282629203	88.145131
2389	1.0342293279	88.195752
2390	1.0353065413	88.215516
2391	1.0357879854	88.227694
2392	1.0379640094	88.260605
2393	1.0324600714	88.247548
2394	1.0286017723	88.207326
2395	1.0298153425	88.201758
2396	1.028575587	88.195004
2397	1.0271306284	88.14219
2398	1.0335899062	88.191084
2399	1.031955757	88.162073
2400	1.0319699563	88.194523
2401	1.0241175851	88.147548
2402	1.0290599674	88.192377
2403	1.0285237932	88.219052
2404	1.0293443338	88.211412
2405	1.0341922932	88.262146
2406	1.0348370565	88.299886
2407	1.0358990827	88.297783
2408	1.0321924482	88.270695
2409	1.0324795702	88.305152
2410	1.0381405035	88.375751
2411	1.0401807071	88.434432
2412	0.8169700752	91.569077
2413	0.8180029358	91.764399
2414	0.8218256624	91.923949
2415	0.8231291612	92.0721
2416	0.8285743818	92.220718
2417	0.832140108	92.362268
2418	0.8347513092	92.44236
2419	0.8401146336	92.576988
2420	0.8445488244	92.640998
2421	0.845740225	92.745035
2422	0.8506798172	92.838077
2423	0.8532601881	92.975668
2424	0.8569455454	93.073738
2425	0.860834577	93.171872
2426	0.8638613537	93.280819
2427	0.8638501289	93.371375
2428	0.6502424632	100.128072
2429	0.652168242	100.216804
2430	0.658326511	100.292571
2431	0.6624257435	100.39771
2432	0.6659707088	100.480204
2433	0.66731218	100.524591
2434	0.6736438959	100.602138
2435	0.6758497945	100.678408
2436	0.6814948977	100.7821
2437	0.6835740155	100.860677
2438	0.6846922163	100.988057
2439	0.6869979709	101.105568
2440	0.6939021527	101.211399
2441	0.6963737988	101.33441
2442	0.6981756235	101.501156
2443	0.699932821	101.58559
2444	0.7070657314	101.637862
2445	0.7112172142	101.756537
2446	0.7119968352	101.865564
2447	0.7128574535	101.970857
2448	0.7134710196	102.054137
2449	0.7183806121	102.190559
2450	0.7176074465	102.271861
2451	0.7184099863	102.300797
2452	0.7294931497	102.287544
2453	0.7336242683	102.337709
2454	0.7347978364	102.381759
2455	0.7366945369	102.432292
2456	0.7399815973	102.498431
2457	0.7448350114	102.540073
2458	0.7483030591	102.609258
2459	0.7505033063	102.649836
2460	0.7527374001	102.689765
2461	0.7596010006	102.673106
2462	0.7649478215	102.727879
2463	0.7295071857	103.106592
2464	0.7358262842	103.129161
2465	0.7328172671	103.129649
2466	0.7281658116	103.194804
2467	0.7314454908	103.333204
2468	0.7307895968	103.372691
2469	0.7307806738	103.494298
2470	0.7317280196	103.717256
2471	0.7316209724	103.852261
2472	0.7347208823	104.032095
2473	0.7333430073	104.189691
2474	0.7312779142	104.321109
2475	0.7346763503	104.541249
2476	0.7346309692	104.660171
2477	0.7339866365	104.798845
2478	0.7346625419	104.953809
2479	0.7343739678	105.030914
2480	0.7327677526	105.140062
2481	0.7364841126	105.220899
2482	0.7380382678	105.305773
2483	0.7402138867	105.493792
2484	0.7372848772	105.629649
2485	0.7359678755	105.75596
2486	0.7362890553	105.808402
2487	0.737682523	105.873882
2488	0.7391285053	105.959609
2489	0.7349204205	106.059778
2490	0.7359238015	106.078912
2491	0.7396161361	106.105432
2492	0.7367337731	106.179129
2493	0.7349634291	106.158606
2494	0.7334413244	106.199231
2495	0.7305570016	106.217166
2496	0.7329431755	106.181464
2497	0.9105811579	100.157491
2498	0.9022116478	100.083546
2499	0.8983472544	99.971248
2500	0.8957832348	99.859953
2501	0.8929966404	99.740692
2502	0.8837054328	99.646258
2503	0.879559499	99.534934
2504	0.8771233191	99.449829
2505	0.8698242107	99.376164
2506	0.864583369	99.304921
2507	0.8608487804	99.28837
2508	0.8594108116	99.299597
2509	0.8580457971	99.272032
2510	0.8505656758	99.318409
2511	0.8460885889	99.319957
2512	1.0211163022	94.739083
2513	1.0200995745	94.517473
2514	1.0161932942	94.319109
2515	1.014745006	94.128934
2516	1.009446824	93.924491
2517	1.0058760766	93.711862
2518	1.0038747054	93.507286
2519	0.9987462821	93.279498
2520	0.9945266227	93.125352
2521	0.9935411957	92.94559
2522	0.9890476164	92.778436
2523	0.9865623224	92.618355
2524	0.9829079274	92.459371
2525	0.9789618648	92.332914
2526	0.9763938083	92.200653
2527	0.9759126461	92.093821
2528	0.9717551274	91.969145
2529	0.9706802786	91.875635
2530	0.9653366125	91.731132
2531	0.9614984376	91.58908
2532	0.9590710821	91.475344
2533	0.958536583	91.401018
2534	0.9528551112	91.259608
2535	0.9514156053	91.170191
2536	0.9470432737	91.015836
2537	0.9460370233	90.909313
2538	0.9457110997	90.801363
2539	0.9445893646	90.689868
2540	0.9403816453	90.532781
2541	0.9414872352	90.3658
2542	0.9416864215	90.204471
2543	0.9432148133	90.069178
2544	0.937797421	89.92908
2545	0.9361569074	89.749795
2546	0.9365255013	89.638908
2547	0.9381930535	89.515244
2548	0.9379461106	89.394697
2549	0.9330245799	89.200322
2550	0.9332468369	89.10476
2551	0.9428420102	88.936595
2552	0.95528038	88.682949
2553	0.9532988051	88.552441
2554	0.9593754466	88.424556
2555	0.9602026412	88.310758
2556	0.9676170817	88.168421
2557	0.9679567204	88.023294
2558	0.9679755767	87.914179
2559	0.9713016778	87.837004
2560	0.9721608377	87.743652
2561	0.9746676962	87.604303
2562	0.9795241096	87.424906
2563	0.9784032964	87.327217
2564	0.9790624237	87.103544
2565	0.9842416353	87.030321
2566	0.9887708589	86.923353
2567	0.9842840595	86.672027
2568	0.9841971967	86.493143
2569	0.9832451745	86.256423
2570	0.9850343728	85.943455
2571	0.9847257143	85.729006
2572	0.9830810925	85.334077
2573	0.9883259352	85.097842
2574	0.9908279061	84.888327
2575	0.9902057511	84.579819
2576	0.989509468	84.361983
2577	0.9920381908	84.171413
2578	0.9895416171	83.934718
2579	0.9919154756	83.819931
2580	0.9937477121	83.615123
2581	0.9932916394	83.395211
2582	0.9922747278	83.200473
2583	0.9913275772	82.845398
2584	0.992953259	82.678093
2585	0.9945991196	82.505173
2586	0.9945041628	82.333729
2587	0.9924308129	82.13857
2588	0.9912976458	81.948664
2589	0.9979728676	81.79956
2590	0.9969983702	81.663842
2591	0.9928447335	81.465743
2592	0.9972766867	81.40619
2593	0.9974248983	81.315318
2594	1.0034107185	81.238291
2595	1.0032558579	81.171343
2596	1.0036409165	81.074592
2597	0.8292704552	82.297798
2598	0.8415822419	82.390649
2599	0.8444609239	82.468977
2600	0.8488965247	82.515914
2601	0.8530042329	82.583568
2602	0.8556956313	82.629179
2603	0.86177499	82.675494
2604	0.8673490463	82.687268
2605	0.8725103825	82.712616
2606	0.8804795268	82.74345
2607	0.887309314	82.725081
2608	0.8919791009	82.691017
2609	0.8974376808	82.678844
2610	0.9029656552	82.604698
2611	0.9055753216	82.525021
2612	0.9611857957	80.890312
2613	0.9611348311	80.981593
2614	0.9614832995	81.060792
2615	0.9619421998	81.138178
2616	0.9620507459	81.234933
2617	0.9630639301	81.316473
2618	0.9627886982	81.422701
2619	0.9626699845	81.491878
2620	0.9625129674	81.563173
2621	0.9626976714	81.627472
2622	0.9628499202	81.652998
2623	0.9650292305	81.684232
2624	0.9656387509	81.722405
2625	0.9658972276	81.726432
2626	0.9656389452	81.725361
2627	0.9655230623	81.723044
2628	0.9669894773	81.703857
2629	0.9719464268	81.679336
2630	0.9786449079	81.653571
2631	0.9798533976	81.646639
2632	0.979743757	81.620711
2633	0.9808696096	81.597252
2634	0.9830488383	81.563504
2635	0.9871831543	81.544669
2636	0.9901883883	81.52983
2637	0.9945286009	81.530073
2638	0.994880222	81.518419
2639	0.994816055	81.516653
2640	0.9929865361	81.505586
2641	0.9902037493	81.506679
2642	0.9919019472	81.508718
2643	0.9915436612	81.513213
2644	0.9929493152	81.518147
2645	0.9932086873	81.512344
2646	0.9935893614	81.488368
2647	0.9959184771	81.440336
2648	1.0040546236	81.387137
2649	1.0085440914	81.380405
2650	1.021226925	81.323289
2651	1.0155722775	81.298583
2652	0.9993150944	81.192381
2653	1.0067971814	81.149038
2654	1.0016093776	81.110391
2655	1.0066837932	81.097402
2656	0.9970991063	81.020037
2657	0.9996553688	80.964947
2658	1.0044452141	80.90396
2659	1.0038362019	80.844098
2660	1.0050370362	80.811315
2661	1.0027913952	80.761409
2662	0.9982219587	80.739533
2663	0.9998771401	80.702561
2664	0.9973081407	80.66349
2665	1.0024483548	80.616649
2666	1.0029658117	80.553996
2667	1.0062060694	80.499313
2668	1.0085763025	80.482296
2669	1.0095305574	80.500827
2670	1.0096857046	80.478318
2671	1.0123908627	80.457851
2672	1.009349096	80.476615
2673	1.0089456908	80.458412
2674	1.0076451296	80.433557
2675	1.0038003043	80.375565
2676	1.0047369159	80.365733
2677	1.0038083233	80.330693
2678	1.0048197856	80.292539
2679	1.0116844069	80.248562
2680	1.012394151	80.202687
2681	1.0097132309	80.147511
2682	1.0159027727	80.139411
2683	1.0106906647	80.095234
2684	1.0141877685	80.063727
2685	1.0149814647	80.002341
2686	1.0181528163	79.978971
2687	1.0220222371	79.919184
2688	1.0232837559	79.865902
2689	1.0191907676	79.79744
2690	1.0243792443	79.746614
2691	1.0267465772	79.705708
2692	1.0266013366	79.646815
2693	1.0289695663	79.616846
2694	1.0225431569	79.55441
2695	1.0294053057	79.526649
2696	1.0272667851	79.492513
2697	1.0294887619	79.432336
2698	1.0218737614	79.365444
2699	1.0227267352	79.32842
2700	1.0251426048	79.306014
2701	1.026270691	79.276002
2702	1.0258097143	79.270745
2703	1.0262410697	79.250028
2704	1.0242262366	79.237485
2705	1.0229274701	79.222498
2706	1.0183776862	79.179151
2707	1.0149596167	79.135894
2708	1.0158558592	79.092686
2709	1.0136268188	79.030541
2710	1.0115404543	78.957982
2711	1.016784959	78.97782
2712	0.7877597626	81.958487
2713	0.7904249242	81.993706
2714	0.7911986273	81.995225
2715	0.7968063206	82.028759
2716	0.7995326465	82.028993
2717	0.8011945544	82.047295
2718	0.8038364165	82.037859
2719	0.8143455381	81.993603
2720	0.817657616	82.002047
2721	0.8198654491	81.983362
2722	0.8219686746	82.000831
2723	0.8297255254	81.984253
2724	0.843213512	81.965858
2725	0.844631898	81.964635
2726	0.8514691231	81.959409
2727	0.8569080949	81.971245
2728	0.8574161279	82.002676
2729	0.8542384464	82.04274
2730	0.8486846537	82.090936
2731	0.8560957298	82.040902
2732	0.8611454612	82.0538
2733	0.8640844487	82.019849
2734	0.8683030006	82.085895
2735	0.8677204939	82.06444
2736	0.8702745858	82.087763
2737	0.8708629294	82.118932
2738	0.8728428371	82.145551
2739	0.878000544	82.203298
2740	0.8826352222	82.253626
2741	0.8873446135	82.353203
2742	0.8894621967	82.466672
2743	0.8959793041	82.59414
2744	0.8968031434	82.651794
2745	0.9048513719	82.75972
2746	0.9096140405	82.878581
2747	0.9113152086	83.023804
2748	0.9061548301	83.17409
2749	0.9077149645	83.283845
2750	0.9003494369	83.456522
2751	0.9002112121	83.555367
2752	0.8988906453	83.654254
2753	0.8951918351	83.777646
2754	0.8962333553	83.833156
2755	0.8954789506	83.904661
2756	0.8980882732	83.964933
2757	0.8966907292	84.091527
2758	0.89493784	84.195118
2759	0.8949867986	84.244964
2760	0.8941558643	84.308477
2761	0.8936767788	84.359784
2762	0.8938308465	84.404673
2763	0.8947458622	84.418385
2764	0.8924776406	84.454024
2765	0.8876079391	84.491069
2766	0.8842798259	84.514684
2767	0.8792328927	84.555072
2768	0.8755356408	84.548762
2769	0.8769675544	84.481525
2770	0.8703491623	84.500104
2771	0.8651597674	84.524073
2772	0.8632101144	84.521884
2773	0.8575148348	84.550537
2774	0.8572963438	84.572367
2775	0.8588663873	84.549034
2776	0.8565159486	84.527111
2777	0.8550860088	84.489916
2778	0.8520088345	84.484075
2779	0.8421158709	84.529574
2780	0.8391068253	84.568448
2781	0.839392259	84.587979
2782	0.8370523161	84.626569
2783	0.8381844422	84.657149
2784	0.8304550856	84.715055
2785	0.8279135182	84.740339
2786	0.8266842374	84.743406
2787	0.8198368265	84.799139
2788	0.8169603696	84.849994
2789	0.8143117461	84.891905
2790	0.8076358198	84.951062
2791	0.8046033503	84.97693
2792	0.8005452514	85.008276
2793	0.7970573705	85.01437
2794	0.7968267437	84.983679
2795	0.7927607991	84.989102
2796	0.7940758238	84.96268
2797	0.7933174901	84.939045
2798	0.791597013	84.913135
2799	0.7913877231	84.915846
2800	0.7915954725	84.887355
2801	0.7920072738	84.861681
2802	0.7936740212	84.865231
2803	0.7927803345	84.871545
2804	0.7955751436	84.84501
2805	0.7945668841	84.8324
2806	0.7937018173	84.796883
2807	0.8000465894	84.760041
2808	0.7985975828	84.782788
2809	0.7980710622	84.814831
2810	0.7964065341	84.854571
2811	0.7935840318	84.841373
2812	1.0557699942	79.340306
2813	1.0572914519	79.211696
2814	1.0603838218	79.108218
2815	1.0563775028	78.993711
2816	1.0550359967	78.926817
2817	1.0539273086	78.832542
2818	1.0552326812	78.745548
2819	1.0460731134	78.692339
2820	1.0441456061	78.596157
2821	1.0433084284	78.520344
2822	1.0423265354	78.419743
2823	1.0338559389	78.32214
2824	1.0215534585	78.202678
2825	1.0217300265	78.114806
2826	1.0165009876	78.008076
2827	1.0125655589	77.899132
2828	1.0120119067	77.768278
2829	1.0117262444	77.664193
2830	1.0120320917	77.563371
2831	1.0051545582	77.471659
2832	1.0015076446	77.361072
2833	0.9990434159	77.290192
2834	0.9939446408	77.147322
2835	0.9945271585	77.009277
2836	0.9904838848	76.87204
2837	0.9893543412	76.683909
2838	0.9899508032	76.526778
2839	0.9925512749	76.264008
2840	0.9967015822	75.975408
2841	1.0065542197	75.588539
2842	1.0081209604	75.329503
2843	1.0077233175	74.991472
2844	1.0116972862	74.761736
2845	1.0097989629	74.423873
2846	1.0095514504	74.168759
2847	1.0122718988	73.881827
2848	1.012446981	73.721901
2849	1.0142692898	73.446797
2850	1.0116946847	73.235693
2851	1.0195831332	72.985715
2852	1.0254100016	72.725425
2853	1.0244596136	72.519192
2854	1.0256752148	72.358405
2855	1.0289100135	72.137122
2856	1.0369123963	71.875775
2857	1.0359665574	71.633951
2858	1.034649016	71.387138
2859	1.036703225	71.171864
2860	1.039326603	71.005891
2861	1.0432871579	70.805527
2862	1.0431230548	70.620764
2863	1.0437066057	70.478682
2864	1.0474247753	70.322659
2865	1.0628566327	70.09652
2866	1.0684100745	69.983753
2867	1.0730708009	69.903081
2868	1.0763457899	69.813492
2869	1.0792704348	69.696738
2870	1.0872214827	69.609196
2871	1.0924578485	69.52589
2872	1.1013878451	69.428752
2873	1.1052155536	69.33429
2874	1.1107028764	69.179872
2875	1.1108001385	69.07578
2876	1.1126086515	68.996604
2877	1.1153954172	68.900786
2878	1.1233480114	68.836349
2879	1.1273053218	68.771976
2880	1.1376617666	68.575534
2881	1.143897872	68.445512
2882	1.1517086269	68.271164
2883	1.1553335347	68.146989
2884	1.1591861007	68.062308
2885	1.1615467621	67.967799
2886	1.1651956638	67.84721
