Time	EXEC_CV	DRAM_CV
1744	0.2247784924	0.0029987132
1745	1.8339409827	0.0815741345
1746	1.3987731925	0.0788015329
1747	1.1585962728	0.0776140496
1748	0.9794779002	0.0758467793
1749	0.8199606869	0.0743882164
1750	0.3382121159	0.0151536851
1751	0.1653815589	0.1222924869
1752	0.1084474861	0.1362851671
1753	0.1823340677	0.1327886941
1754	0.2371244313	0.1327886941
1755	0.2724251852	0.1330793623
1756	0.3046058703	0.053495056
1757	0.3810983057	0.0402445231
1758	0.1277628217	0.0272541927
1759	0.1334685179	0.0482522386
1760	0.3997395525	0.0663252467
1761	0.3997395525	0.0661168333
1762	0.3480554708	0.0635123065
1763	0.3546903752	0.0610927551
1764	0.3404210838	0.0392295376
1765	0.2687795106	0.0375881788
1766	0.4086257716	0.0512308451
1767	0.4103321995	0.0511766725
1768	0.404487595	0.0511766725
1769	0.4365365181	0.0540408586
1770	0.3411963724	0.0575224482
1771	0.3411963724	0.0587248904
1772	0.3405062824	0.0587248904
1773	0.3804492801	0.0643777341
1774	0.3429836547	0.0590669866
1775	0.3226836959	0.0448962876
1776	0.2598532509	0.0303535919
1777	0.2786959123	0.0311009638
1778	0.2719085582	0.0152867088
1779	0.2938031532	0.014581378
1780	0.3068157298	0.0061234176
1781	0.3542771069	0.0054784325
1782	0.3326930132	0.007464823
1783	0.3042824426	0.0086415313
1784	0.2780339493	0.0086938049
1785	0.2926688754	0.0115470857
1786	0.2132544955	0.0122928823
1787	0.1858439538	0.0184355513
1788	0.2645864138	0.0247845579
1789	0.4791420361	0.0349812541
1790	0.4690696632	0.0329810902
1791	0.5685127295	0.0484011664
1792	0.6071942087	0.0541402439
1793	0.5838429386	0.0512864184
1794	0.6102015722	0.0511707274
1795	0.6615258108	0.0639122697
1796	0.5924567334	0.0530439512
1797	0.6691656133	0.0487443784
1798	0.6854915758	0.0560369962
1799	0.6262010481	0.0603162142
1800	0.5290585612	0.0491783303
1801	0.5436531974	0.0489351272
1802	0.5838776047	0.0500697634
1803	0.5692451488	0.05380638
1804	0.5228973799	0.0380760455
1805	0.5361962421	0.0369607706
1806	0.4685173493	0.037702024
1807	0.3562992174	0.0294232259
1808	0.1167045614	0.025269342
1809	0.1095619611	0.0220037033
1810	0.077840624	0.0180680463
1811	0.1406119998	0.0168392444
1812	0.2306408545	0.0259015844
1813	0.2534438513	0.0275771007
1814	0.2530937602	0.0292024949
1815	0.2577433796	0.0299336862
1816	0.2608069612	0.0310845607
1817	0.1517633758	0.0162245755
1818	0.1911538539	0.0175591416
1819	0.1864924782	0.0166050294
1820	0.1755271948	0.0145058098
1821	0.1637157773	0.0150925697
1822	0.1621738574	0.0098117429
1823	0.0877977464	0.0099227849
1824	0.0797263276	0.0093556853
1825	0.0697915665	0.0066138018
1826	0.0636453291	0.0048654136
1827	0.0637845773	0.0091935184
1828	0.0324420272	0.0117650371
1829	0.0493702533	0.0116659521
1830	0.0732855442	0.0125413266
1831	0.0743215788	0.0083589682
1832	0.0752992867	0.0082397571
1833	0.0719419618	0.0086900678
1834	0.0792829489	0.0168841868
1835	0.0794446271	0.0168841868
1836	0.0819109225	0.0173943663
1837	0.1186381143	0.0196954343
1838	0.1305486606	0.0169630451
1839	0.1254415577	0.01361378
1840	0.1269490696	0.0146554007
1841	0.1269490696	0.0138573654
1842	0.110349474	0.0152552368
1843	0.115213339	0.0164231923
1844	0.1158688163	0.0183578781
1845	0.1132034629	0.01812512
1846	0.1039618192	0.0141736326
1847	0.0884077871	0.0139788254
1848	0.0493396463	0.0144286206
1849	0.081174763	0.0120441504
1850	0.1030900395	0.0119706895
1851	0.1006595268	0.0129397389
1852	0.1004331031	0.0153593456
1853	0.1037520032	0.0149367696
1854	0.0798286073	0.0144286206
1855	0.1090514772	0.014903324
1856	0.1083594039	0.0110764231
1857	0.114530361	0.0164231923
1858	0.1333198211	0.0172007514
1859	0.1357025861	0.0180537121
1860	0.1172323687	0.020052753
1861	0.1200702123	0.019590557
1862	0.0995073926	0.0159221674
1863	0.0868637375	0.0166213611
1864	0.0499020943	0.0156587776
1865	0.0423374893	0.0087895354
1866	0.0661411508	0.0136203671
1867	0.1136641529	0.0181006356
1868	0.1467465463	0.0193653268
1869	0.1612351551	0.0218056022
1870	0.1811263591	0.0226015013
1871	0.1673395535	0.0204302448
1872	0.1572267381	0.0195790012
1873	0.1382331382	0.0194141802
1874	0.1395203826	0.0202465868
1875	0.1499211395	0.0200548293
1876	0.1685437099	0.0198135439
1877	0.305207527	0.059434151
1878	0.5401450437	0.0945135801
1879	0.8202093688	0.0958134618
1880	0.9804776787	0.0740709854
1881	0.9840110717	0.0430622767
1882	0.5042608011	0.0468596142
1883	1.0510219338	0.0764090495
1884	1.5560357391	0.2624513378
1885	1.2871615122	0.2385897914
1886	1.1930922716	0.2279121164
1887	1.1037035488	0.2156171943
1888	1.2206718741	0.2254082228
1889	0.45485766	0.0372173022
1890	0.0130128239	0.0012690513
1891	0.0088111142	0.0010356961
1892	0.0081791637	0.0010356961
1893	0.0081791637	0.0012690513
1894	0.0064070716	0.0010356961
1895	0.0032127413	0.0010356961
1896	0.0032127413	0.0012690513
1897	0	0.0012696397
1898	0	0.0019403062
1899	0	0.001640619
1900	0	0.001640619
1901	0.003222	0.001640619
1902	0.0039518222	0.0019403062
1903	0.0039575329	0.0078864302
1904	0.0032359884	0.0078864302
1905	0	0.0074705803
1906	0.0032453817	0.0077865056
1907	0.0032453817	0.0074705803
1908	0.0032453817	0.001640619
1909	0.0032453817	0.0019421078
1910	0.0032453817	0.001640619
1911	0.0032453817	0.001640619
1912	0.0039805418	0.0019403062
1913	0.0039863359	0.0019403062
1914	0.0032595743	0.0012690513
1915	0.0065477832	0.0020733129
1916	0.0131727127	0.0023201856
1917	0.0309961754	0.0026491065
1918	0.0445110832	0.0028482439
1919	0.0578619624	0.0012755532
1920	0.0621245313	0.0010419702
1921	0.0578150577	0.0010429422
1922	0.0661669541	0.0016482676
1923	0.0715902503	0.0026552758
1924	0.0976915726	0.0030335981
1925	0.0801721657	0.0201428212
1926	0.1647088905	0.0206835053
1927	1.3421277035	0.0389144198
1928	1.3747818631	0.0773470802
1929	1.3369218323	0.0846080205
1930	1.0773368015	0.1134634221
1931	1.0352218846	0.1453092613
1932	0.5993321708	0.1596462362
1933	0.4960498991	0.1176919036
1934	0.5264455347	0.0410891263
1935	0.5336209065	0.0281247198
1936	0.5090982749	0.0333433083
1937	0.4925763897	0.0379470395
1938	0.4315226137	0.0396219546
1939	0.0824694695	0.0315825394
1940	0.0065585537	0.0029676665
1941	0.0022563754	0.002004008
1942	0	0.0026908159
1943	0	0.0024593271
1944	1.3617759958	0.0147682605
1945	1.0193493662	0.024928595
1946	0.9071113212	0.0259131369
1947	0.8766713201	0.0305721985
1948	0.6863114693	0.0523728644
1949	0.5815089283	0.0612981347
1950	0.6636110584	0.071639391
1951	0.5701254411	0.0514929975
1952	0.3410367798	0.0226345157
1953	0.1851902891	0.012309963
1954	0.0865494273	0.0098662739
1955	0.0407793552	0.0074758337
1956	0.0283945059	0.0063964281
1957	0.0425340102	0.0055573646
1958	0.0748052719	0.0019769849
1959	0.1013731683	0.0012936291
1960	0.1063443832	0.0012936291
1961	0.0883180256	0.0012936291
1962	0.0403414326	0.0028953779
1963	0.0130718954	0.0025909298
1964	0.0156996018	0.0031762329
1965	0.0949558738	0.0023696682
1966	0.1724486013	0.0044437736
1967	0.2167539369	0.0044437736
1968	0.2254815239	0.003605742
1969	0.1559908654	0.003605742
1970	0.1944026791	0.0031029045
1971	0.2950329268	0.0016795886
1972	0.4322968657	0.0019882605
1973	0.4726351808	0.0762533517
1974	0.4545795609	0.101524887
1975	0.3745836173	0.0989430605
1976	0.2345997006	0.0794393854
1977	1.2050798898	0.0375178083
1978	1.1692917665	0.0948190281
1979	0.8598145738	0.1200374425
1980	0.5716732042	0.1305510463
1981	0.2132946047	0.1281170135
1982	0.0021786896	0.0010678453
1983	0.003330653	0.0013084629
1984	0.0133972782	0.0013090883
1985	0.0224140699	0.0010693773
1986	0.027030545	0.0010693773
1987	0.0248962656	0
1988	0.0230142341	0.0010693773
1989	0.0263747104	0.0013090883
1990	0.0285186177	0.0013090883
1991	0.0363793457	0.0019977556
1992	0.0538488431	0.0019958493
1993	0.0722454913	0.0021326352
1994	0.096278456	0.0021316187
1995	0.1106919623	0
1996	0.1087774361	0.0021275623
1997	0.10077751	0.0021265506
1998	0.0857118081	0.0023752969
1999	0.0734252828	0.0019863723
2000	0.0640142014	0.0012991522
2001	0.0481821979	0.0012997688
2002	0.0379329603	0.0019863723
2003	0.0441928459	0.0055838283
2004	0.0953336537	0.0055838283
2005	0.2163588726	0.0051642409
2006	0.3105549914	0.0076705576
2007	0.3953888748	0.0076705576
2008	0.4588659594	0.0070362029
2009	0.4895856741	0.0386077094
2010	0.5500750658	0.0796748069
2011	0.5348447627	0.0836521792
2012	0.3427285226	0.0733435465
2013	0.0744349742	0.0382395333
2014	0.0716626944	0.0373088367
2015	0.7275496793	0.0535071228
2016	0.6643871436	0.058364038
2017	0.5260659267	0.0505971257
2018	0.3459816931	0.0124176559
2019	0.0016863258	0.0018852186
2020	0.0083398501	0.0012352787
2021	0.0143168704	0.0012352787
2022	0.0148599597	0.0012347217
2023	0.0130105301	0.0012347217
2024	0.0057377111	0.0012352787
2025	0.0073824695	0.0018877708
2026	0.0265379783	0.0022573363
2027	0.0434493478	0.0020208477
2028	0.0479372471	0.0012380709
2029	0.0444772059	0.0010113378
2030	0.0270503578	0.0012380709
2031	0.017708066	0.0012380709
2032	0.0224452002	0.0012380709
2033	0.0279488243	0.0020208477
2034	0.0326485976	0.0018894761
2035	0.0362394154	0.0018894761
2036	0.0446662257	0.0018894761
2037	0.0501803024	0.0015961778
2038	0.0557741399	0.0012375114
2039	0.0765714533	0.0012380709
2040	0.084594058	0.0012380709
2041	0.0771955409	0.0018894761
2042	0.0568803472	0.0018894761
2043	0.0126000864	0.0015961778
2044	0.0213707857	0.0010090559
2045	0.0425686981	0.0010090559
2046	0.0778587439	0.0020208477
2047	0.1037972596	0.0020217613
2048	0.1134883382	0.0022624434
2049	0.1050473692	0.0018937529
2050	0.0824717089	0.0018963283
2051	0.0829812454	0.0022675737
2052	0.0935975097	0.0020300209
2053	0.1374946535	0.0059346403
2054	0.163523536	0.0052513068
2055	0.1623284509	0.0049519149
2056	0.1659434351	0.0040916157
2057	0.1637413341	0.0020495582
2058	0.2725725	0.0010238406
2059	1.7974021312	0.067773977
2060	1.5630630473	0.0670158814
2061	1.3986049736	0.0685235799
2062	1.1076437055	0.0617214243
2063	0.9348584487	0.0546130698
2064	0.3734896443	0.0400730692
2065	0.4338518738	0.0405188188
2066	0.3963128021	0.033250992
2067	0.3553389039	0.0245160491
2068	0.3133393905	0.0151513847
2069	0.2396935815	0.0158138062
2070	0.2403000952	0.0163706004
2071	0.1434748801	0.0108658251
2072	0.1444345018	0.0093111758
2073	0.1579951983	0.0097117655
2074	0.1931319175	0.0128053554
2075	0.0874944969	0.0123482815
2076	0.1160888238	0.0128053554
2077	0.0884842597	0.0126732801
2078	0.0804698994	0.0105863225
2079	0.0996018664	0.0092726822
2080	0.0720458132	0.0094860207
2081	0.1483261887	0.0359843926
2082	0.1813545204	0.0353996124
2083	0.1912506769	0.0374296636
2084	0.1819507604	0.0379656563
2085	0.2036177166	0.04430675
2086	0.1681009273	0.0277944726
2087	0.1041614794	0.0146623093
2088	0.1261185943	0.0148770274
2089	0.1091249816	0.011301126
2090	0.0920431622	0.0096127666
2091	0.0967879781	0.016376526
2092	0.1293833254	0.0246773476
2093	0.1056911907	0.0233558528
2094	0.1000826488	0.0233558528
2095	0.1083251446	0.0240527582
2096	0.088676826	0.0143156653
2097	0.0639535575	0.0096353602
2098	0.0452575822	0.0100435848
2099	0.0451695157	0.0101835015
2100	0.0477416181	0.0095190252
2101	0.0388633634	0.0107249554
2102	0.0363353942	0.0104614257
2103	0.0374772071	0.0089972773
2104	0.0195626447	0.0088849601
2105	0.0353239171	0.007835765
2106	0.0389558475	0.0096468523
2107	0.0461009538	0.0096004732
2108	0.0418553174	0.0107833177
2109	0.0569905712	0.0104941609
2110	0.1060912501	0.0092432259
2111	0.1044238512	0.0092634076
2112	0.1073968988	0.0092634076
2113	0.1062879653	0.0078047748
2114	0.087133431	0.0079188763
2115	0.0439415584	0.0079465889
2116	0.0630152036	0.0085087685
2117	0.0715020908	0.0118679674
2118	0.074634769	0.010311775
2119	0.0715206088	0.0103530024
2120	0.061473954	0.0099402974
2121	0.0725990524	0.0134710533
2122	0.3077552095	0.0840153489
2123	0.5954805407	0.1108770076
2124	0.889499436	0.1081351874
2125	1.2214442862	0.080911023
2126	1.0050571082	0.041173501
2127	0.9881043079	0.1529871327
2128	1.5163183308	0.2503199578
2129	1.3072999479	0.2243401726
2130	1.2476577028	0.2130120943
2131	1.1843454001	0.2007826409
2132	1.3609041881	0.2162948284
2133	0.4831603021	0.0336866823
2134	0.0064282435	0.0019358168
2135	0.0040581996	0.0019358168
2136	0.004961255	0.0019358168
2137	0.0049522835	0.0019358168
2138	0.0040362238	0.0019358168
2139	0.0040362238	0.0019358168
2140	0	0.0019358168
2141	0.004021705	0.002068518
2142	0.0049167195	0.0020675617
2143	0.0719491868	0.0010333031
2144	0.0708243215	0.0010333031
2145	0.0708243215	0.0012661178
2146	0.0719491868	0.0012661178
2147	0.0730124158	0.0012661178
2148	0.0063703314	0.0010333031
2149	0.0049522835	0.002068518
2150	0.004961255	0.0020675617
2151	0.0040581996	0.0020675617
2152	0	0.002068518
2153	0	0.00980252
2154	0.0040581996	0.0101712638
2155	0.004961255	0.0099346259
2156	0.0049522835	0.0096638635
2157	0.0049522835	0.0096638635
2158	0.0049522835	0.0010347376
2159	0.004961255	0.0010356961
2160	0.0040581996	0.0010356961
2161	0	0.0010356961
2162	0.0040581996	0.0016368213
2163	0.0080870451	0.0016368213
2164	0.0075510833	0.0010347376
2165	0.0063703314	0.0016368213
2166	0.004021705	0.0016368213
2167	0.0154647394	0.0010356961
2168	0.0160004864	0.0010356961
2169	0.0160004864	0.0012690513
2170	0.0154647394	0.0010356961
2171	0.0154647394	0.0010356961
2172	0.004021705	0.0010356961
2173	0.004021705	0.0016368213
2174	0.004021705	0.0010347376
2175	0.0040362238	0.0010347376
2176	0.0408186682	0.0012667034
2177	0.0495595534	0.0019358168
2178	0.0573980841	0.0016368213
2179	0.0621975351	0.0019376101
2180	0.0698510226	0.0026429658
2181	0.0489915803	0.001640619
2182	0.0815475558	0.0019421078
2183	0.1034207865	0.0058453192
2184	0.1031215673	0.0058562298
2185	0.1643555132	0.0241448253
2186	0.2967153939	0.0314435299
2187	1.2564288454	0.0316745535
2188	1.2833911946	0.0929430323
2189	1.1075702016	0.1124734151
2190	1.0390055327	0.1440859575
2191	1.072487929	0.1500143925
2192	0.3860204615	0.1487644076
2193	0.5821335684	0.0673619662
2194	0.5778948056	0.057101328
2195	0.5404589564	0.0614826938
2196	0.4375843081	0.0647202936
2197	0.4014721019	0.0676285114
2198	0	0.0022183984
2199	0	0.0018127831
2200	0.0020036451	0.0009067591
2201	1.5638324601	0.0301993377
2202	1.2413968239	0.0363940635
2203	0.9008791358	0.0328476312
2204	0.9227805622	0.0281717099
2205	0.9335273748	0.0197767954
2206	1.1894388044	0.0179538831
2207	1.1427169462	0.0585127453
2208	1.2663077417	0.0631968704
2209	1.2572224614	0.0668112953
2210	1.2785896535	0.0700757687
2211	1.2025393939	0.0931611774
2212	0.6092913156	0.0550779765
2213	0.5538865074	0.0554267979
2214	0.4205228625	0.0474176123
2215	0.2191212317	0.0025598909
2216	0.0088471542	0.0025598909
2217	0.0008163812	0.0025598909
2218	0.0008163812	0.0025598909
2219	0.0010002238	0.0025598909
2220	0.0129579719	0.0025598909
2221	0.0403277605	0.001589004
2222	0.0566881986	0.0018809803
2223	0.0595914442	0.0012319446
2224	0.0489447094	0.001232499
2225	0.0339013871	0.001883521
2226	0.0395318461	0.001883521
2227	0.0520377261	0.0022522523
2228	0.0539179267	0.0018852186
2229	0.0523848627	0.0018852186
2230	0.0593885467	0.0018852186
2231	0.0658635069	0.0012352787
2232	0.0730276686	0.0012352787
2233	0.065586983	0.0015961778
2234	0.0510617175	0.0010099675
2235	0.0393426703	0.0010099675
2236	0.0681173105	0.0010099675
2237	0.1111196481	0.0012375114
2238	0.1344052414	0.0012375114
2239	0.1480830007	0.0018920399
2240	0.1315863297	0.0018937529
2241	0.1262754133	0.0018963283
2242	0.1430091151	0.002587779
2243	0.1548033671	0.0029646214
2244	0.1567953287	0.0043836336
2245	0.2039388403	0.0047386749
2246	1.8277038779	0.044281787
2247	1.5555747563	0.0793752986
2248	1.2849146839	0.0740378596
2249	1.0655094167	0.0645633793
2250	0.8279672142	0.0502051573
2251	0.1415463608	0.0597380514
2252	0.1449155777	0.0224786946
2253	0.1443121032	0.022311979
2254	0.1589477131	0.0190537268
2255	0.1234880729	0.018437837
2256	0.0987477761	0.0173254156
2257	0.061143295	0.0116310428
2258	0.0423055321	0.0065539114
2259	0.0447957012	0.0083879469
2260	0.1107831588	0.0076873845
2261	0.1064958094	0.0091903184
2262	0.1094763159	0.0089718008
2263	0.1303898393	0.0078495835
2264	0.1270162739	0.0044748471
2265	0.0617554182	0.0070467157
2266	0.0475339153	0.0050434578
2267	0.0545369331	0.0046602501
2268	0.0316062867	0.0076196851
2269	0.0307741585	0.0089963444
2270	0.0634321928	0.0108030725
2271	0.0922739224	0.0126057258
2272	0.090711774	0.0126057258
2273	0.0774660413	0.0110192363
2274	0.0768316208	0.0101642006
2275	0.0900613888	0.0070527931
2276	0.0734987649	0.0078192892
2277	0.0774930988	0.0075163643
2278	0.0860928918	0.0081079204
2279	0.0740573763	0.0083627579
2280	0.3261964757	0.0817828909
2281	0.6106821744	0.1045779758
2282	0.8778040926	0.1254117552
2283	1.1410077865	0.1054734607
2284	0.7386569484	0.0458288936
2285	0.0846312317	0.0457264682
2286	0.0052823597	0.0463053489
2287	0.0053370466	0.0204246767
2288	0.004426191	0.0208235767
2289	0.0402738898	0.0200180382
2290	0.1822248065	0.0171960334
2291	0.2763058435	0.0215591802
2292	0.352759209	0.022136308
2293	0.7245987184	0.1202918777
2294	1.6032821749	0.2723806153
2295	1.2887535021	0.2424860038
2296	1.2090385713	0.2286011128
2297	1.1278713584	0.2126540185
2298	1.2002030714	0.2299608662
2299	0.6121952992	0.0562852153
2300	0.0122441704	0.00102619
2301	0.0105538326	0.001025249
2302	0.0097446972	0.0020486193
2303	0.0085342472	0.0091954023
2304	0.0052769163	0.0091954023
2305	0.0052769163	0.0091129773
2306	0.0040997197	0.0088519945
2307	0.0062812314	0.0083952958
2308	0.0063001508	0.0019180652
2309	0.0041368773	0.002293578
2310	0.0033828562	0.0026114875
2311	0	0.0026114875
2312	0	0.0026126843
2313	0	0.0025113368
2314	0	0.0020495582
2315	0	0
2316	0	0
2317	0.0033931229	0.001025249
2318	0.0041620255	0.0012550929
2319	0.0041683604	0.001254518
2320	0.0041683604	0.001254518
2321	0.0041683604	0.001254518
2322	0.0041683604	0.0028090479
2323	0.012562444	0.0028090479
2324	0.0180400606	0.0025136418
2325	0.0200965514	0.0025136418
2326	0.0203493382	0.0026174826
2327	0.019205095	0.0026174826
2328	0.0457078455	0.0019224725
2329	0.0937910595	0.003491195
2330	0.1190332661	0.0050044976
2331	0.123677752	0.0210793032
2332	0.0944427676	0.0231172976
